project_name,approach,provider,model_name,prompt_template,metric_group,metric_name,run_count,mean,median,population_stddev,minimum,maximum
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,total_user_prompt_char_count,1,11999.0,11999.0,0.0,11999.0,11999.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_elapsed_ms,1,22268.38,22268.38,0.0,22268.38,22268.38
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
jpetstore,direct,openai,gpt-5.5-2026-04-23,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_incoming_communications,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_outgoing_communications,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_token_jaccard,1,0.08571428571428572,0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,average_responsibility_word_count,1,25.0,25.0,0.0,25.0,25.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,communication_density,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,declared_communication_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_incoming_communications,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_outgoing_communications,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,max_responsibility_word_count,1,28.0,28.0,0.0,28.0,28.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,min_responsibility_word_count,1,22.0,22.0,0.0,22.0,22.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,raw_declared_communication_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocal_communication_pair_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,responsibility_word_count_stddev,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,service_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,total_responsibility_word_count,1,50.0,50.0,0.0,50.0,50.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,unique_service_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,architecture,valid_communication_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,average_call_duration_ms,1,4063.0,4063.0,0.0,4063.0,4063.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_communication_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,final_snapshot_service_count,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,max_call_duration_ms,1,4063.0,4063.0,0.0,4063.0,4063.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,total_call_duration_ms,1,4063.0,4063.0,0.0,4063.0,4063.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,total_response_char_count,1,662.0,662.0,0.0,662.0,662.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,total_user_prompt_char_count,1,15721.0,15721.0,0.0,15721.0,15721.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,trace_elapsed_ms,1,4070.548,4070.548,0.0,4070.548,4070.548
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_incoming_communications,1,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_outgoing_communications,1,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_responsibility_token_jaccard,1,0.06223017292784735,0.06223017292784735,0.0,0.06223017292784735,0.06223017292784735
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,average_responsibility_word_count,1,31.0,31.0,0.0,31.0,31.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,communication_density,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,declared_communication_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,max_responsibility_word_count,1,40.0,40.0,0.0,40.0,40.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,min_responsibility_word_count,1,22.0,22.0,0.0,22.0,22.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,raw_declared_communication_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,reciprocal_communication_pair_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,reciprocity_ratio,1,0.5,0.5,0.0,0.5,0.5
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,responsibility_word_count_stddev,1,7.3484692283495345,7.3484692283495345,0.0,7.3484692283495345,7.3484692283495345
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,service_count,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,total_responsibility_word_count,1,93.0,93.0,0.0,93.0,93.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,unique_service_count,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,architecture,valid_communication_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,average_call_duration_ms,1,6047.0,6047.0,0.0,6047.0,6047.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,final_snapshot_communication_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,final_snapshot_service_count,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,max_call_duration_ms,1,6047.0,6047.0,0.0,6047.0,6047.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,total_call_duration_ms,1,6047.0,6047.0,0.0,6047.0,6047.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,total_response_char_count,1,1139.0,1139.0,0.0,1139.0,1139.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,total_user_prompt_char_count,1,10990.0,10990.0,0.0,10990.0,10990.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_elapsed_ms,1,6050.435,6050.435,0.0,6050.435,6050.435
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,anthropic,claude-opus-4-8,zero_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,average_incoming_communications,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,average_outgoing_communications,1,2.0,2.0,0.0,2.0,2.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_token_jaccard,1,0.09815476920740078,0.09815476920740078,0.0,0.09815476920740078,0.09815476920740078
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,average_responsibility_word_count,1,14.0,14.0,0.0,14.0,14.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,communication_density,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,declared_communication_count,1,8.0,8.0,0.0,8.0,8.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,duplicate_service_name_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,invalid_communication_target_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,isolated_services_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,isolated_services_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,malformed_service_row_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,max_incoming_communications,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,max_outgoing_communications,1,3.0,3.0,0.0,3.0,3.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,max_responsibility_word_count,1,18.0,18.0,0.0,18.0,18.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,min_responsibility_word_count,1,11.0,11.0,0.0,11.0,11.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,raw_declared_communication_count,1,8.0,8.0,0.0,8.0,8.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocal_communication_pair_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,reciprocity_ratio,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,responsibility_word_count_stddev,1,2.5495097567963922,2.5495097567963922,0.0,2.5495097567963922,2.5495097567963922
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,self_communication_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,service_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,short_responsibility_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,total_responsibility_word_count,1,56.0,56.0,0.0,56.0,56.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,unique_service_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,architecture,valid_communication_count,1,8.0,8.0,0.0,8.0,8.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,api_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,average_call_duration_ms,1,2828.0,2828.0,0.0,2828.0,2828.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,critic_issue_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,critic_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,distinct_role_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,failed_llm_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_communication_count,1,8.0,8.0,0.0,8.0,8.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,final_snapshot_service_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,interactions_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,interactions_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,max_call_duration_ms,1,2828.0,2828.0,0.0,2828.0,2828.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,parse_error_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,refinement_round_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,retry_call_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,retry_call_ratio,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,revision_request_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,services_added_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,services_removed_during_refinement_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,stopped_by_iteration_limit,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,successful_llm_call_count,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,total_call_duration_ms,1,2828.0,2828.0,0.0,2828.0,2828.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,total_response_char_count,1,1087.0,1087.0,0.0,1087.0,1087.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,total_system_prompt_char_count,1,1768.0,1768.0,0.0,1768.0,1768.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,total_user_prompt_char_count,1,15721.0,15721.0,0.0,15721.0,15721.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,trace_available,1,1.0,1.0,0.0,1.0,1.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,trace_elapsed_ms,1,2822.438,2822.438,0.0,2822.438,2822.438
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,trace_event_count,1,4.0,4.0,0.0,4.0,4.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,trace_invalid_json_line_count,1,0.0,0.0,0.0,0.0,0.0
pet-clinic,direct,deepseek,deepseek-chat,few_shot,process,workflow_converged,1,0.0,0.0,0.0,0.0,0.0
